EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate,SalaryBand,AgeGroup,TenureGroup
2127,Human Resources,Recruiter,Female,43,Divorced,Bachelor's,53700.0,3,4,58,1,No,17,No,No,2020-12-28,Medium (45K-65K),36-45,2-3 yrs
2128,Finance,Financial Analyst,Female,40,Single,Master's,75900.0,3,3,52,9,Yes,6,No,Yes,2020-04-22,High (65K-90K),36-45,2-3 yrs
2129,Marketing,Marketing Executive,Male,31,Divorced,Master's,74600.0,7,5,52,17,No,19,Yes,Yes,2016-03-23,High (65K-90K),26-35,4-7 yrs
2130,Finance,Finance Manager,Male,60,Married,Bachelor's,101300.0,4,3,74,5,No,14,No,No,2019-04-06,Very High (90K+),46-60,4-7 yrs
2131,Engineering,Engineering Manager,Female,36,Married,Master's,143500.0,6,4,35,2,No,10,No,No,2017-05-01,Very High (90K+),36-45,4-7 yrs
2132,Marketing,Marketing Executive,Male,39,Married,Phd,86900.0,4,5,27,9,No,18,Yes,No,2019-05-30,High (65K-90K),36-45,4-7 yrs
2133,Human Resources,HR Executive,Male,23,Divorced,Bachelor's,56400.0,5,2,26,8,No,10,No,Yes,2018-04-27,Medium (45K-65K),18-25,4-7 yrs
2134,IT,IT Manager,Male,33,Married,Bachelor's,96200.0,0,3,43,14,Yes,18,No,No,2023-07-23,Very High (90K+),26-35,0-1 yrs
2135,IT,System Administrator,Female,34,Single,Bachelor's,68300.0,1,3,35,1,Yes,11,No,No,2022-12-09,High (65K-90K),26-35,0-1 yrs
2136,Marketing,Marketing Manager,Male,41,Single,Master's,124100.0,21,3,45,1,No,12,No,No,2002-07-22,Very High (90K+),36-45,8+ yrs
2137,Engineering,Software Engineer,Female,33,Divorced,High School,92200.0,13,3,26,5,No,14,No,No,2010-12-03,Very High (90K+),26-35,8+ yrs
2138,Sales,Account Manager,Male,37,Divorced,Bachelor's,80700.0,1,5,42,1,No,9,No,No,2022-10-11,High (65K-90K),36-45,0-1 yrs
2139,Customer Support,Support Team Lead,Male,26,Single,Master's,72100.0,3,3,55,1,Yes,8,No,Yes,2020-11-10,High (65K-90K),26-35,2-3 yrs
2140,IT,System Administrator,Male,44,Divorced,Bachelor's,68100.0,5,1,28,4,No,13,No,Yes,2018-10-31,High (65K-90K),36-45,4-7 yrs
2141,IT,IT Manager,Male,42,Single,Master's,119600.0,1,5,27,17,Yes,13,No,No,2022-06-03,Very High (90K+),36-45,0-1 yrs
2142,Sales,Sales Executive,Female,23,Single,Bachelor's,53800.0,0,5,54,7,No,17,Yes,No,2023-07-26,Medium (45K-65K),18-25,0-1 yrs
2143,Customer Support,Support Team Lead,Male,27,Single,High School,55200.0,0,3,18,5,Yes,7,No,No,2023-06-23,Medium (45K-65K),26-35,0-1 yrs
2144,Marketing,Marketing Manager,Male,42,Married,Phd,103600.0,1,4,40,5,No,12,No,No,2022-06-20,Very High (90K+),36-45,0-1 yrs
2145,Sales,Sales Manager,Female,30,Divorced,Phd,103900.0,10,4,39,23,Yes,3,No,Yes,2013-06-14,Very High (90K+),26-35,8+ yrs
2146,Finance,Accountant,Male,33,Married,Master's,79800.0,12,4,59,1,Yes,20,Yes,No,2011-03-23,High (65K-90K),26-35,8+ yrs
2147,Engineering,Senior Engineer,Female,52,Single,Bachelor's,116800.0,6,3,26,22,No,10,No,No,2017-03-18,Very High (90K+),46-60,4-7 yrs
2148,Finance,Financial Analyst,Female,29,Married,Bachelor's,59900.0,1,3,29,1,No,10,No,Yes,2022-06-07,Medium (45K-65K),26-35,0-1 yrs
2149,Sales,Sales Manager,Female,41,Divorced,Master's,81300.0,1,4,46,2,No,6,Yes,No,2022-05-10,High (65K-90K),36-45,0-1 yrs
2150,Operations,Operations Executive,Female,31,Single,Bachelor's,51700.0,3,2,10,3,No,15,No,Yes,2020-10-08,Medium (45K-65K),26-35,2-3 yrs
2151,Finance,Accountant,Female,49,Married,Bachelor's,72800.0,3,5,30,23,Yes,14,No,No,2020-03-27,High (65K-90K),46-60,2-3 yrs
2152,IT,System Administrator,Male,20,Divorced,Bachelor's,63900.0,0,5,19,16,No,10,No,No,2023-06-25,Medium (45K-65K),18-25,0-1 yrs
2153,Engineering,Senior Engineer,Male,33,Divorced,Master's,150600.0,4,4,21,3,No,12,No,No,2019-09-17,Very High (90K+),26-35,4-7 yrs
2154,Customer Support,Support Executive,Male,44,Married,Master's,45400.0,2,3,59,7,No,11,No,No,2021-12-30,Medium (45K-65K),36-45,2-3 yrs
2155,Marketing,Content Strategist,Male,34,Married,Master's,60200.0,0,3,59,2,Yes,15,No,No,2023-11-28,Medium (45K-65K),26-35,0-1 yrs
2156,Customer Support,Support Executive,Male,41,Married,High School,38300.0,1,3,13,2,No,5,No,No,2022-07-29,Low (<45K),36-45,0-1 yrs
2157,Customer Support,Support Team Lead,Female,32,Single,Master's,63500.0,0,4,34,1,Yes,6,No,Yes,2023-08-11,Medium (45K-65K),26-35,0-1 yrs
2158,Engineering,Engineering Manager,Female,44,Married,Bachelor's,141900.0,18,3,21,1,No,6,No,No,2005-08-17,Very High (90K+),36-45,8+ yrs
2159,Operations,Operations Executive,Male,55,Single,Master's,62800.0,5,5,68,8,No,20,Yes,No,2018-05-04,Medium (45K-65K),46-60,4-7 yrs
2160,Sales,Sales Manager,Male,20,Married,Phd,95000.0,2,2,32,4,No,14,No,No,2021-11-02,Very High (90K+),18-25,2-3 yrs
2161,Finance,Finance Manager,Male,26,Married,Master's,104700.0,0,4,15,12,No,10,No,No,2023-09-14,Very High (90K+),26-35,0-1 yrs
2162,Engineering,Engineering Manager,Female,20,Married,Master's,146800.0,2,4,14,17,No,11,Yes,No,2021-05-24,Very High (90K+),18-25,2-3 yrs
2163,Customer Support,Support Executive,Male,22,Divorced,Bachelor's,45200.0,1,3,45,1,No,10,No,No,2022-09-26,Medium (45K-65K),18-25,0-1 yrs
2164,IT,System Administrator,Male,46,Married,Master's,87900.0,3,1,55,1,No,2,No,Yes,2020-07-17,High (65K-90K),46-60,2-3 yrs
2165,Human Resources,HR Manager,Female,28,Married,Bachelor's,68800.0,0,1,45,8,Yes,8,No,Yes,2023-12-10,High (65K-90K),26-35,0-1 yrs
2166,Marketing,Marketing Manager,Female,40,Divorced,Phd,114900.0,0,4,49,15,No,10,No,No,2023-04-25,Very High (90K+),36-45,0-1 yrs
2167,Engineering,Qa Engineer,Female,29,Single,Master's,115400.0,8,3,47,7,Yes,7,No,Yes,2015-10-17,Very High (90K+),26-35,8+ yrs
2168,Engineering,Senior Engineer,Male,27,Married,Master's,137100.0,0,2,12,5,No,16,No,Yes,2023-03-29,Very High (90K+),26-35,0-1 yrs
2169,Marketing,Marketing Executive,Female,47,Divorced,Master's,72500.0,11,3,19,3,No,13,No,No,2012-03-09,High (65K-90K),46-60,8+ yrs
2170,Customer Support,Support Executive,Female,35,Divorced,Bachelor's,49700.0,6,4,42,1,Yes,9,No,Yes,2017-10-19,Medium (45K-65K),26-35,4-7 yrs
2171,Marketing,Marketing Executive,Male,35,Divorced,High School,59800.0,5,4,54,1,No,8,No,No,2019-01-01,Medium (45K-65K),26-35,4-7 yrs
2172,Marketing,Marketing Manager,Female,31,Divorced,Bachelor's,86500.0,3,3,38,18,Yes,10,Yes,No,2020-11-16,High (65K-90K),26-35,2-3 yrs
2173,Engineering,Software Engineer,Male,24,Single,Master's,112000.0,6,5,40,10,No,8,No,No,2017-11-22,Very High (90K+),18-25,4-7 yrs
2174,Finance,Accountant,Female,40,Single,Master's,78700.0,1,5,35,12,No,6,No,No,2022-06-21,High (65K-90K),36-45,0-1 yrs
2175,Marketing,Marketing Executive,Male,32,Single,Master's,78700.0,7,3,62,8,Yes,8,No,Yes,2016-08-23,High (65K-90K),26-35,4-7 yrs
2176,Operations,Operations Manager,Male,26,Divorced,Bachelor's,68200.0,1,3,26,4,No,9,No,No,2022-10-06,High (65K-90K),26-35,0-1 yrs
2177,Sales,Account Manager,Male,43,Divorced,Bachelor's,83500.0,0,3,56,6,No,17,No,No,2023-08-07,High (65K-90K),36-45,0-1 yrs
2178,Finance,Accountant,Female,28,Married,Bachelor's,68500.0,1,4,71,2,Yes,8,No,No,2022-05-07,High (65K-90K),26-35,0-1 yrs
2179,Marketing,Marketing Executive,Female,44,Married,Bachelor's,62000.0,3,4,50,4,Yes,11,No,No,2020-06-22,Medium (45K-65K),36-45,2-3 yrs
2180,Sales,Sales Manager,Female,43,Single,Master's,106600.0,9,3,18,4,Yes,10,Yes,No,2014-11-13,Very High (90K+),36-45,8+ yrs
2181,Engineering,Engineering Manager,Male,30,Single,Bachelor's,132000.0,3,3,49,3,No,6,No,No,2020-05-24,Very High (90K+),26-35,2-3 yrs
2182,IT,System Administrator,Female,41,Married,Bachelor's,72000.0,0,3,35,15,No,10,Yes,No,2023-09-04,High (65K-90K),36-45,0-1 yrs
2183,Human Resources,HR Manager,Male,36,Divorced,Bachelor's,84800.0,18,4,39,1,Yes,10,No,No,2005-04-12,High (65K-90K),36-45,8+ yrs
2184,Finance,Finance Manager,Female,51,Single,Bachelor's,94800.0,0,3,54,4,No,14,No,No,2023-07-08,Very High (90K+),46-60,0-1 yrs
2185,Operations,Operations Manager,Male,24,Single,High School,67500.0,3,2,29,7,No,11,No,Yes,2020-09-19,High (65K-90K),18-25,2-3 yrs
2186,IT,IT Support,Female,31,Married,Bachelor's,69300.0,2,4,14,4,Yes,19,Yes,Yes,2021-03-26,High (65K-90K),26-35,2-3 yrs
2187,IT,IT Manager,Male,43,Married,Bachelor's,101300.0,8,3,56,7,No,4,Yes,No,2015-10-30,Very High (90K+),36-45,8+ yrs
2188,Customer Support,Support Executive,Male,45,Divorced,Bachelor's,42300.0,3,3,34,1,No,10,No,No,2020-11-26,Low (<45K),36-45,2-3 yrs
2189,Customer Support,Support Team Lead,Female,45,Divorced,Phd,97900.0,15,1,59,1,Yes,20,No,Yes,2008-04-23,Very High (90K+),36-45,8+ yrs
2190,Sales,Account Manager,Female,22,Single,Bachelor's,82100.0,4,2,36,7,Yes,6,No,Yes,2019-05-25,High (65K-90K),18-25,4-7 yrs
2191,Human Resources,HR Manager,Male,30,Married,Bachelor's,80000.0,8,3,38,1,No,18,Yes,No,2015-06-02,High (65K-90K),26-35,8+ yrs
2192,Engineering,Senior Engineer,Male,34,Single,Bachelor's,131500.0,7,2,25,2,No,18,No,No,2016-06-09,Very High (90K+),26-35,4-7 yrs
2193,Sales,Sales Executive,Male,26,Married,Master's,63600.0,0,3,52,2,Yes,8,No,No,2023-05-30,Medium (45K-65K),26-35,0-1 yrs
2194,Sales,Sales Manager,Male,37,Married,Master's,91100.0,5,2,51,7,No,9,No,No,2018-04-04,Very High (90K+),36-45,4-7 yrs
2195,Customer Support,Support Executive,Female,34,Married,Phd,53600.0,5,3,44,4,No,12,Yes,No,2018-08-23,Medium (45K-65K),26-35,4-7 yrs
2196,Finance,Finance Manager,Female,39,Single,Master's,98200.0,1,3,54,3,No,17,No,Yes,2022-05-11,Very High (90K+),36-45,0-1 yrs
2197,Customer Support,Support Executive,Female,39,Married,Master's,46600.0,1,3,36,6,No,14,Yes,No,2022-08-18,Medium (45K-65K),36-45,0-1 yrs
2198,Engineering,Engineering Manager,Male,27,Divorced,High School,108200.0,2,3,36,5,Yes,7,No,Yes,2021-04-04,Very High (90K+),26-35,2-3 yrs
2199,IT,IT Support,Male,21,Single,Bachelor's,70500.0,0,2,19,4,No,14,No,No,2023-05-12,High (65K-90K),18-25,0-1 yrs
2200,Finance,Finance Manager,Female,30,Married,Master's,116900.0,8,2,54,2,No,6,No,Yes,2015-11-13,Very High (90K+),26-35,8+ yrs
2201,IT,IT Manager,Female,42,Divorced,High School,78700.0,0,5,26,1,No,10,Yes,No,2023-08-23,High (65K-90K),36-45,0-1 yrs
2202,Human Resources,HR Manager,Female,29,Married,Master's,94200.0,11,4,53,4,No,10,No,No,2012-12-09,Very High (90K+),26-35,8+ yrs
2203,Customer Support,Support Team Lead,Male,25,Divorced,Phd,75800.0,2,3,30,9,No,14,No,No,2021-06-11,High (65K-90K),18-25,2-3 yrs
2204,Engineering,Engineering Manager,Male,20,Married,Bachelor's,111400.0,0,1,49,3,No,11,No,Yes,2023-07-23,Very High (90K+),18-25,0-1 yrs
2205,Human Resources,HR Executive,Male,24,Divorced,Master's,52400.0,0,3,52,2,No,10,No,No,2023-05-31,Medium (45K-65K),18-25,0-1 yrs
2206,Customer Support,Support Team Lead,Male,31,Married,Master's,67500.0,7,3,8,5,No,15,No,No,2016-04-22,High (65K-90K),26-35,4-7 yrs
2207,Finance,Finance Manager,Female,20,Single,Master's,111200.0,1,3,49,16,No,10,No,No,2022-04-27,Very High (90K+),18-25,0-1 yrs
2208,Customer Support,Support Executive,Male,41,Married,Phd,56300.0,4,3,43,5,No,8,No,No,2019-10-15,Medium (45K-65K),36-45,4-7 yrs
2209,Engineering,Engineering Manager,Female,32,Married,Bachelor's,133900.0,7,4,18,1,No,19,Yes,No,2016-04-02,Very High (90K+),26-35,4-7 yrs
2210,Engineering,Qa Engineer,Female,38,Single,Master's,110800.0,7,2,47,9,Yes,8,No,Yes,2016-10-13,Very High (90K+),36-45,4-7 yrs
2211,IT,IT Manager,Male,34,Divorced,Master's,116600.0,2,3,34,1,Yes,15,No,No,2021-07-23,Very High (90K+),26-35,2-3 yrs
2212,IT,IT Support,Female,36,Married,Bachelor's,81500.0,7,3,20,15,Yes,19,No,No,2017-01-01,High (65K-90K),36-45,4-7 yrs
2213,Customer Support,Support Team Lead,Female,46,Divorced,Master's,63300.0,0,2,47,11,No,17,No,No,2023-12-18,Medium (45K-65K),46-60,0-1 yrs
2214,Finance,Financial Analyst,Female,20,Divorced,Bachelor's,64800.0,2,2,48,10,No,22,No,No,2021-08-27,Medium (45K-65K),18-25,2-3 yrs
2215,Engineering,Qa Engineer,Female,20,Divorced,Phd,103000.0,2,1,45,3,No,15,No,No,2021-09-25,Very High (90K+),18-25,2-3 yrs
2216,Engineering,Qa Engineer,Male,20,Divorced,Master's,99500.0,2,3,47,9,No,12,No,No,2021-12-17,Very High (90K+),18-25,2-3 yrs
2217,Finance,Finance Manager,Male,40,Single,Bachelor's,99200.0,4,4,46,1,No,13,No,No,2019-11-07,Very High (90K+),36-45,4-7 yrs
2218,Customer Support,Support Executive,Male,35,Divorced,Master's,51100.0,1,2,32,3,Yes,10,No,No,2022-05-06,Medium (45K-65K),26-35,0-1 yrs
2219,IT,IT Support,Female,37,Divorced,Phd,88100.0,3,5,0,1,Yes,5,No,No,2020-04-03,High (65K-90K),36-45,2-3 yrs
2220,Sales,Sales Manager,Male,49,Married,Master's,96500.0,1,3,49,5,No,13,Yes,No,2022-06-11,Very High (90K+),46-60,0-1 yrs
2221,Operations,Operations Manager,Female,38,Divorced,Bachelor's,73000.0,1,4,28,1,No,11,Yes,Yes,2022-06-04,High (65K-90K),36-45,0-1 yrs
2222,Customer Support,Support Executive,Female,36,Single,Master's,60400.0,11,3,64,7,No,11,No,No,2012-04-27,Medium (45K-65K),36-45,8+ yrs
2223,Finance,Accountant,Male,32,Married,Master's,82000.0,7,3,60,22,No,1,No,No,2016-10-23,High (65K-90K),26-35,4-7 yrs
2224,Engineering,Engineering Manager,Male,25,Divorced,Master's,160900.0,7,4,20,5,No,12,Yes,No,2016-07-30,Very High (90K+),18-25,4-7 yrs
2225,Operations,Operations Manager,Female,54,Single,Bachelor's,74200.0,8,4,32,15,Yes,6,No,No,2015-09-09,High (65K-90K),46-60,8+ yrs
2226,Sales,Sales Executive,Female,36,Married,Bachelor's,53400.0,1,1,30,1,No,12,No,No,2022-06-08,Medium (45K-65K),36-45,0-1 yrs
2227,Operations,Operations Executive,Female,32,Divorced,Master's,60100.0,1,4,43,5,No,10,No,No,2022-04-28,Medium (45K-65K),26-35,0-1 yrs
2228,Engineering,Qa Engineer,Male,48,Single,Master's,110600.0,7,1,9,10,No,7,No,No,2016-08-13,Very High (90K+),46-60,4-7 yrs
2229,Human Resources,Recruiter,Male,20,Divorced,Bachelor's,47300.0,0,4,59,6,No,14,No,No,2023-04-08,Medium (45K-65K),18-25,0-1 yrs
2230,Finance,Finance Manager,Male,20,Single,Master's,108100.0,0,3,33,5,No,14,No,No,2023-04-03,Very High (90K+),18-25,0-1 yrs
2231,Human Resources,HR Executive,Male,27,Divorced,Bachelor's,48700.0,4,3,41,25,Yes,15,No,No,2019-09-08,Medium (45K-65K),26-35,4-7 yrs
2232,Operations,Operations Executive,Male,41,Single,Master's,66400.0,6,4,56,25,No,11,No,No,2017-10-27,High (65K-90K),36-45,4-7 yrs
2233,Marketing,Marketing Executive,Male,41,Married,Bachelor's,62000.0,4,4,39,4,No,12,No,No,2019-07-23,Medium (45K-65K),36-45,4-7 yrs
2234,Human Resources,HR Executive,Male,20,Single,Bachelor's,51000.0,2,3,23,1,No,11,No,No,2021-03-16,Medium (45K-65K),18-25,2-3 yrs
2235,Sales,Account Manager,Male,38,Married,Phd,102900.0,7,4,61,6,No,8,No,No,2016-05-14,Very High (90K+),36-45,4-7 yrs
2236,Sales,Sales Manager,Female,28,Single,Master's,82000.0,0,3,29,34,No,10,No,No,2023-08-01,High (65K-90K),26-35,0-1 yrs
2237,Marketing,Content Strategist,Male,28,Married,Bachelor's,59900.0,1,4,34,1,No,10,No,Yes,2022-09-30,Medium (45K-65K),26-35,0-1 yrs
2238,Operations,Operations Executive,Male,20,Single,Phd,69500.0,0,3,16,1,Yes,9,No,No,2023-11-14,High (65K-90K),18-25,0-1 yrs
2239,Operations,Operations Manager,Female,26,Single,Bachelor's,75600.0,0,3,66,6,No,14,No,No,2023-07-22,High (65K-90K),26-35,0-1 yrs
2240,Operations,Operations Executive,Female,44,Divorced,Phd,70200.0,0,3,49,1,Yes,11,No,Yes,2023-10-06,High (65K-90K),36-45,0-1 yrs
2241,Engineering,Senior Engineer,Male,23,Divorced,Bachelor's,123600.0,5,3,63,26,No,10,No,No,2018-08-21,Very High (90K+),18-25,4-7 yrs
2242,Operations,Operations Manager,Male,39,Divorced,Bachelor's,89600.0,8,4,33,5,No,5,No,No,2015-06-04,High (65K-90K),36-45,8+ yrs
2243,Sales,Sales Manager,Male,28,Single,Bachelor's,74100.0,2,4,26,16,No,10,Yes,No,2021-09-20,High (65K-90K),26-35,2-3 yrs
2244,Finance,Finance Manager,Female,37,Married,Bachelor's,100800.0,5,3,42,21,No,11,No,No,2018-09-22,Very High (90K+),36-45,4-7 yrs
2245,Finance,Finance Manager,Male,43,Single,Master's,104900.0,0,2,51,2,Yes,13,No,No,2023-05-06,Very High (90K+),36-45,0-1 yrs
2246,Sales,Account Manager,Male,30,Single,Phd,99500.0,0,4,21,3,No,12,No,No,2023-11-11,Very High (90K+),26-35,0-1 yrs
2247,Sales,Account Manager,Male,20,Married,Bachelor's,85500.0,1,3,29,1,Yes,15,No,Yes,2022-07-19,High (65K-90K),18-25,0-1 yrs
2248,IT,IT Support,Female,36,Divorced,Master's,74400.0,1,4,59,9,Yes,15,No,Yes,2022-08-21,High (65K-90K),36-45,0-1 yrs
2249,Marketing,Content Strategist,Male,24,Divorced,Master's,78900.0,6,2,27,4,No,11,No,No,2017-05-19,High (65K-90K),18-25,4-7 yrs
2250,Finance,Financial Analyst,Male,45,Single,Bachelor's,62400.0,2,3,58,1,No,2,No,No,2021-12-21,Medium (45K-65K),36-45,2-3 yrs
2251,Engineering,Software Engineer,Female,48,Single,Bachelor's,93800.0,5,4,36,19,No,12,No,No,2018-06-25,Very High (90K+),46-60,4-7 yrs
2252,Sales,Account Manager,Male,31,Married,High School,77200.0,7,3,27,17,No,10,No,No,2016-11-29,High (65K-90K),26-35,4-7 yrs
2253,Human Resources,Recruiter,Male,44,Single,Master's,63100.0,4,2,38,13,No,7,Yes,No,2019-05-08,Medium (45K-65K),36-45,4-7 yrs
2254,Finance,Financial Analyst,Female,49,Married,Bachelor's,72000.0,3,3,19,1,No,5,No,No,2020-07-16,High (65K-90K),46-60,2-3 yrs
2255,Human Resources,HR Executive,Female,25,Divorced,Bachelor's,53300.0,2,3,66,1,No,17,No,No,2021-06-10,Medium (45K-65K),18-25,2-3 yrs
2256,Marketing,Marketing Executive,Female,39,Married,Bachelor's,60700.0,8,1,44,17,No,14,No,No,2015-07-20,Medium (45K-65K),36-45,8+ yrs
2257,Operations,Operations Executive,Female,60,Divorced,Master's,76200.0,12,3,24,4,No,9,No,No,2011-09-21,High (65K-90K),46-60,8+ yrs
2258,Marketing,Marketing Executive,Male,21,Single,Bachelor's,57200.0,2,5,49,1,No,10,No,No,2021-07-18,Medium (45K-65K),18-25,2-3 yrs
2259,Customer Support,Support Executive,Female,26,Married,Bachelor's,39500.0,2,3,47,2,Yes,13,No,No,2021-12-19,Low (<45K),26-35,2-3 yrs
2260,Engineering,Qa Engineer,Male,37,Divorced,Bachelor's,111300.0,1,1,56,11,No,11,Yes,Yes,2022-05-22,Very High (90K+),36-45,0-1 yrs
2261,IT,IT Support,Male,53,Single,Bachelor's,69600.0,9,4,42,4,No,12,No,No,2014-04-14,High (65K-90K),46-60,8+ yrs
2262,Human Resources,HR Executive,Female,38,Divorced,Bachelor's,52600.0,3,3,44,8,No,3,No,No,2020-09-16,Medium (45K-65K),36-45,2-3 yrs
2263,Human Resources,Recruiter,Male,49,Married,Bachelor's,52800.0,9,2,30,4,Yes,18,No,Yes,2014-11-13,Medium (45K-65K),46-60,8+ yrs
2264,Customer Support,Support Team Lead,Female,27,Divorced,Master's,70600.0,1,3,36,19,No,15,No,No,2022-06-16,High (65K-90K),26-35,0-1 yrs
2265,Operations,Operations Executive,Female,45,Married,Bachelor's,53100.0,0,3,40,2,Yes,10,Yes,No,2023-12-28,Medium (45K-65K),36-45,0-1 yrs
2266,Engineering,Senior Engineer,Male,41,Divorced,Bachelor's,132400.0,5,2,15,13,No,9,No,No,2018-06-26,Very High (90K+),36-45,4-7 yrs
2267,IT,IT Support,Male,33,Single,Bachelor's,73600.0,4,3,60,14,No,5,No,No,2019-11-07,High (65K-90K),26-35,4-7 yrs
2268,Engineering,Software Engineer,Male,30,Married,Bachelor's,86900.0,1,4,8,1,No,4,Yes,Yes,2022-12-18,High (65K-90K),26-35,0-1 yrs
2269,Operations,Operations Executive,Female,26,Divorced,Bachelor's,51900.0,1,3,50,2,No,4,No,No,2022-10-13,Medium (45K-65K),26-35,0-1 yrs
2270,Human Resources,HR Executive,Male,45,Single,Bachelor's,51900.0,2,3,32,16,Yes,10,No,No,2021-04-02,Medium (45K-65K),36-45,2-3 yrs
2271,Operations,Operations Executive,Female,20,Married,Master's,59800.0,0,1,17,6,No,19,No,No,2023-03-31,Medium (45K-65K),18-25,0-1 yrs
2272,Customer Support,Support Executive,Male,39,Single,Master's,45900.0,0,4,40,1,Yes,7,No,No,2023-10-20,Medium (45K-65K),36-45,0-1 yrs
2273,Finance,Finance Manager,Male,35,Divorced,High School,85300.0,0,3,33,6,Yes,10,No,Yes,2023-07-31,High (65K-90K),26-35,0-1 yrs
2274,Customer Support,Support Team Lead,Female,39,Married,Bachelor's,60300.0,4,4,14,1,No,15,No,No,2019-10-20,Medium (45K-65K),36-45,4-7 yrs
2275,Sales,Account Manager,Female,29,Single,Bachelor's,81800.0,2,2,31,2,No,12,No,Yes,2021-09-02,High (65K-90K),26-35,2-3 yrs
2276,Engineering,Qa Engineer,Male,32,Married,Master's,113200.0,4,3,28,6,Yes,21,No,No,2019-06-09,Very High (90K+),26-35,4-7 yrs
2277,Operations,Operations Executive,Male,24,Divorced,Bachelor's,52800.0,1,3,28,10,Yes,8,No,No,2022-07-13,Medium (45K-65K),18-25,0-1 yrs
2278,Engineering,Engineering Manager,Male,35,Married,Master's,158300.0,6,4,54,4,No,7,Yes,No,2017-04-12,Very High (90K+),26-35,4-7 yrs
2279,Marketing,Marketing Executive,Female,52,Divorced,Bachelor's,66600.0,10,1,43,3,Yes,8,No,Yes,2013-11-08,High (65K-90K),46-60,8+ yrs
2280,Human Resources,Recruiter,Female,41,Married,Bachelor's,55300.0,2,3,29,1,No,18,No,No,2021-04-18,Medium (45K-65K),36-45,2-3 yrs
2281,Engineering,Qa Engineer,Female,22,Single,Master's,102500.0,0,3,26,2,No,3,Yes,No,2023-07-04,Very High (90K+),18-25,0-1 yrs
2282,Engineering,Software Engineer,Female,27,Divorced,Bachelor's,94400.0,9,3,65,4,Yes,18,No,Yes,2014-09-10,Very High (90K+),26-35,8+ yrs
2283,Engineering,Qa Engineer,Female,29,Married,Bachelor's,88900.0,3,5,36,1,No,12,No,No,2020-05-03,High (65K-90K),26-35,2-3 yrs
2284,Operations,Operations Manager,Male,27,Married,Bachelor's,91300.0,1,1,33,3,No,14,No,No,2022-11-28,Very High (90K+),26-35,0-1 yrs
2285,Sales,Sales Manager,Male,34,Single,Bachelor's,79600.0,0,3,17,5,No,14,No,No,2023-09-24,High (65K-90K),26-35,0-1 yrs
2286,Finance,Accountant,Male,40,Married,Phd,82800.0,0,3,32,2,Yes,9,No,No,2023-10-16,High (65K-90K),36-45,0-1 yrs
2287,Finance,Accountant,Male,20,Divorced,Bachelor's,61900.0,2,3,60,29,Yes,14,No,Yes,2021-05-05,Medium (45K-65K),18-25,2-3 yrs
2288,Finance,Finance Manager,Male,28,Divorced,Master's,100100.0,2,3,33,8,No,15,No,No,2021-07-11,Very High (90K+),26-35,2-3 yrs
2289,Marketing,Marketing Executive,Male,25,Married,Master's,72900.0,3,2,78,1,No,14,No,Yes,2020-04-27,High (65K-90K),18-25,2-3 yrs
2290,Marketing,Marketing Executive,Male,37,Divorced,High School,48400.0,0,4,32,4,No,18,No,No,2023-04-23,Medium (45K-65K),36-45,0-1 yrs
2291,IT,System Administrator,Male,35,Divorced,Bachelor's,67700.0,0,4,23,11,No,11,No,No,2023-07-17,High (65K-90K),26-35,0-1 yrs
2292,IT,IT Manager,Female,20,Single,Phd,132200.0,2,2,35,11,No,16,No,No,2021-09-10,Very High (90K+),18-25,2-3 yrs
2293,IT,IT Manager,Male,31,Married,Phd,136100.0,9,4,20,8,No,14,No,No,2014-04-13,Very High (90K+),26-35,8+ yrs
2294,IT,IT Support,Female,49,Single,Master's,81800.0,2,4,30,39,No,11,No,Yes,2021-07-01,High (65K-90K),46-60,2-3 yrs
2295,IT,System Administrator,Female,31,Married,High School,63500.0,5,4,50,3,No,8,No,No,2018-06-12,Medium (45K-65K),26-35,4-7 yrs
2296,IT,IT Manager,Female,23,Divorced,Bachelor's,102400.0,2,3,50,1,No,12,No,No,2021-12-18,Very High (90K+),18-25,2-3 yrs
2297,Operations,Operations Manager,Male,59,Single,Master's,89900.0,12,3,41,6,Yes,10,No,No,2011-08-23,High (65K-90K),46-60,8+ yrs
2298,Engineering,Senior Engineer,Male,40,Divorced,Master's,111400.0,10,4,43,8,No,12,No,No,2013-04-23,Very High (90K+),36-45,8+ yrs
2299,Human Resources,HR Manager,Male,29,Single,Bachelor's,81100.0,11,4,38,1,No,11,No,No,2012-11-18,High (65K-90K),26-35,8+ yrs
2300,IT,System Administrator,Female,52,Single,Master's,73700.0,0,4,41,7,Yes,9,No,No,2023-05-22,High (65K-90K),46-60,0-1 yrs
2301,Customer Support,Support Executive,Female,47,Married,Bachelor's,48800.0,9,2,40,1,No,9,No,No,2014-08-05,Medium (45K-65K),46-60,8+ yrs
2302,Engineering,Qa Engineer,Female,50,Divorced,High School,83500.0,4,2,49,1,No,11,No,No,2019-08-21,High (65K-90K),46-60,4-7 yrs
2303,Engineering,Engineering Manager,Male,32,Single,Bachelor's,115600.0,2,5,29,7,No,10,No,No,2021-08-04,Very High (90K+),26-35,2-3 yrs
