EmployeeID,Department,JobRole,Gender,Age,MaritalStatus,Education,Salary,YearsAtCompany,PerformanceRating,TrainingHours,DistanceFromHome,OverTime,ProjectTasks,Promotion,Attrition,HireDate
2343,Human Resources,HR Manager,Male,24.0,Divorced,High School,65500.0,2,4.0,13.0,6,No,7,Yes,No,2021-11-09
2309,Operations,Operations Manager,Male,34.0,Married,Master's,93200.0,3,3.0,27.0,4,No,15,No,No,2020-09-09
1460,Operations,Operations Executive,Male,31.0,Divorced,Bachelor's,55200.0,2,3.0,29.0,1,No,10,No,No,2021-06-05
1565,Human Resources,Recruiter,Female,22.0,Married,Bachelor's,48500.0,0,2.0,29.0,4,Yes,16,No,No,2023-11-07
2358,IT,IT Support,Female,29.0,Married,Master's,77500.0,0,4.0,69.0,8,No,12,No,No,2023-10-18
1261,Human Resources,Recruiter,Male,45.0,Single,Bachelor's,45900.0,1,3.0,50.0,1,No,14,No,Yes,2022-10-23
1301,Operations,Operations Executive,Female,42.0,Married,Bachelor's,54300.0,3,4.0,38.0,1,Yes,16,No,No,2020-10-27
2195,Customer Support,Support Executive,Female,34.0,Married,PhD,53600.0,5,3.0,44.0,4,No,12,Yes,N,23/08/2018
1991,SALES,Sales Manager,Female,32.0,Divorced,Master's,87400.0,0,4.0,56.0,2,No,15,Yes,Yes,2023-09-27
1205,Engineering, QA Engineer  ,Female,44.0,Married,PhD,116000.0,1,5.0,24.0,28,No,13,No,No,2022-06-27
1998,Customer Support,Support Team Lead,Male,32.0,Divorced,Master's,63300.0,1,4.0,45.0,1,No,15,No,No,2022-04-17
1216,Sales,Sales Executive,Female,20.0,Single,Bachelor's,57900.0,2,3.0,50.0,10,No,14,No,No,2021-08-06
1822,Customer Support,Support Executive,Female,46.0,Single,Bachelor's,43300.0,0,5.0,31.0,3,No,11,No,No,2023-09-08
2134,IT,IT Manager,Male,33.0,Married,Bachelor's,96200.0,0,3.0,43.0,14,Yes,18,No,No,2023-07-23
1557,Human Resources,HR Manager,Male,40.0,Divorced,Bachelor's,72200.0,1,3.0,19.0,3,No,13,No,No,2022-05-18
2308,Customer Support,Support Executive,Female,47.0,Divorced,Bachelor's,45000.0,4,4.0,46.0,1,Yes,13,Yes,No,2019-04-18
2145,Sales,Sales Manager,female,30.0,Divorced,PhD,103900.0,10,4.0,39.0,23,Yes,3,No,Yes,2013-06-14
2480,Customer Support,Support Team Lead,Male,27.0,Married,PhD,77000.0,3,3.0,32.0,1,No,9,No,No,2020-12-24
2468,Finance,Finance Manager,Female,41.0,Married,Bachelor's,88100.0,5,4.0,44.0,3,No,14,Yes,No,2018-05-24
2131,Engineering,Engineering Manager,Female,36.0,Married,Master's,143500.0,6,4.0,35.0,2,No,10,No,No,2017-05-01
2016,IT,System Administrator,Female,31.0,Divorced,Master's,72000.0,1,5.0,20.0,1,No,15,Yes,Yes,2022-07-20
1606,Customer Support,Support Executive,Female,41.0,Single,,44400.0,0,2.0,28.0,4,No,13,No,No,2023-11-01
1125,Marketing,Content Strategist,Male,32.0,Single,PhD,77900.0,3,4.0,62.0,4,Yes,7,Yes,No,2020-11-21
2291,IT,System Administrator,Male,35.0,Divorced,Bachelor's,67700.0,0,4.0,23.0,11,No,11,No,No,2023-07-17
1568,Marketing,Marketing Manager,Female,20.0,Divorced,PhD,118700.0,2,5.0,45.0,21,Yes,10,No,No,2021-10-28
2395,Human Resources,HR Manager,Male,27.0,Married,Bachelor's,73600.0,3,4.0,,1,Yes,15,No,Yes,2020-10-30
1504,Operations,Operations Executive,Male,44.0,Single,Bachelor's,53400.0,5,3.0,46.0,7,No,7,No,No,28/03/2018
2230,Finance,Finance Manager,Male,20.0,Single,Master's,108100.0,0,3.0,33.0,5,No,14,No,No,2023-04-03
1323,Human Resources,HR Executive,Male,43.0,Single,Bachelor's,54600.0,11,4.0,65.0,1,No,14,No,No,2012-07-16
2088,Engineering,QA Engineer,Male,40.0,Married,Bachelor's,79300.0,1,2.0,67.0,1,No,8,No,Yes,2022-07-03
1104,Customer Support,Support Executive,Female,35.0,Married,High School,34500.0,0,3.0,47.0,14,No,18,No,No,20/06/2023
1928,Finance,Accountant,Male,36.0,Single,High School,65900.0,2,3.0,22.0,3,No,11,No,No,2021-07-06
1447,Marketing,Content Strategist,Male,39.0,Single,Bachelor's,59900.0,1,3.0,45.0,9,No,8,No,No,2022-05-11
1393,Marketing,Content Strategist,Male,41.0,Married,Master's,63600.0,0,4.0,48.0,1,Yes,15,No,No,2023-05-15
1297,Customer Support,Support Executive,Male,38.0,Divorced,High School,38800.0,3,3.0,53.0,8,No,9,No,No,27/06/2020
1722,Marketing,Content Strategist,Female,31.0,Married,Master's,76000.0,12,2.0,59.0,3,No,9,No,No,2011-10-29
1312,Sales,Sales Manager,Female,31.0,Married,Bachelor's,78500.0,2,3.0,51.0,7,No,17,No,No,2021-08-16
2021,Customer Support,Support Team Lead,Male,34.0,Divorced,High School,56600.0,1,1.0,49.0,5,No,15,No,N,2022-06-09
1489,Human Resources,HR Executive,Female,39.0,Single,Bachelor's,52700.0,7,5.0,55.0,9,Yes,12,Yes,Yes,2016-06-18
1326,Finance,Financial Analyst,Male,59.0,Single,Master's,74200.0,2,2.0,62.0,7,No,10,No,No,2021-10-06
1048,Human Resources,HR Manager,Male,20.0,Married,Master's,85600.0,2,4.0,45.0,7,Yes,18,No,No,2021-05-13
1164,IT,System Administrator,Male,37.0,Single,Master's,,5,3.0,46.0,14,Yes,14,No,No,2018-12-16
1528,IT,IT Manager,Female,27.0,Married,PhD,148800.0,9,3.0,47.0,1,No,8,No,No,2014-05-12
1298,Operations,Operations Executive,Female,35.0,Single,Bachelor's,57700.0,3,4.0,30.0,12,Yes,11,Yes,No,2020-07-08
2313,Marketing,Marketing Manager,Male,20.0,Married,Master's,94100.0,2,3.0,26.0,15,Yes,11,No,No,2021-07-24
2176,Operations,Operations Manager,Male,26.0,Divorced,Bachelor's,68200.0,1,3.0,26.0,4,No,9,No,No,06/10/2022
1680,HUMAN RESOURCES, Recruiter  ,Female,35.0,Divorced,Bachelor's,,1,3.0,38.0,8,No,13,No,No,2022-05-23
1616,Sales,Sales Manager,Male,29.0,Married,PhD,95900.0,3,3.0,57.0,2,No,21,No,No,2020-07-02
1019,Customer Support,Support Executive,Male,35.0,Divorced,Bachelor's,40900.0,2,3.0,36.0,1,Yes,13,No,No,2021-05-04
1793,Marketing,Marketing Executive,male,36.0,Single,Bachelor's,65300.0,2,3.0,72.0,6,No,16,No,No,2021-11-25
1973,IT,System Administrator,Female,36.0,Single,Master's,83300.0,3,3.0,51.0,3,No,12,No,No,2020-09-05
2378,Customer Support,Support Executive,Female,20.0,Married,Master's,50100.0,0,3.0,47.0,2,No,4,No,No,2023-04-26
2336,Human Resources,HR Executive,Male,20.0,Divorced,Master's,57100.0,2,2.0,29.0,2,No,13,No,No,2021-06-12
2207,Finance,Finance Manager,female,20.0,Single,Master's,111200.0,1,3.0,49.0,16,No,10,No,No,2022-04-27
1665,Sales,Sales Executive,Male,27.0,Divorced,Bachelor's,59300.0,4,3.0,24.0,4,No,9,No,No,2019-09-09
1350,Human Resources, HR Executive  ,male,31.0,Married,Master's,60400.0,0,,12.0,18,No,10,No,No,2023-11-07
1127,Marketing,Content Strategist,Female,25.0,Single,Bachelor's,54000.0,0,4.0,66.0,10,Yes,11,Yes,No,2023-09-19
1774,Sales,Sales Executive,Male,38.0,Divorced,Master's,71200.0,9,3.0,4.0,27,No,9,Yes,No,2014-12-03
1418,Finance,Accountant,Female,23.0,Single,Master's,73300.0,1,4.0,34.0,1,No,13,No,No,2022-03-11
1850,IT,IT Manager,Female,33.0,Divorced,Master's,113400.0,6,3.0,38.0,19,No,11,No,No,2017-08-28
1018,Customer Support,Support Executive,Female,41.0,Single,Bachelor's,39700.0,0,3.0,59.0,15,No,10,No,Yes,2023-12-16
1658,Engineering,Senior Engineer,Male,38.0,Single,,116700.0,5,4.0,49.0,7,Yes,15,No,No,2018-12-12
1045,Operations,Operations Executive,Male,35.0,Divorced,Master's,64200.0,3,5.0,30.0,10,Yes,12,No,Yes,2020-07-14
2208,Customer Support,Support Executive,male,41.0,Married,PhD,56300.0,4,3.0,43.0,5,No,8,No,No,2019-10-15
1589,Finance,Finance Manager,Male,25.0,Single,Bachelor's,88900.0,2,1.0,28.0,8,Yes,14,No,No,2021-09-12
2095,Sales,Sales Manager,Female,46.0,Divorced,Master's,89200.0,1,4.0,58.0,1,No,11,No,No,2022-03-24
1480,Engineering,Software Engineer,Female,28.0,Married,Bachelor's,85300.0,2,2.0,37.0,4,No,9,No,Yes,2021-09-12
1317,Finance,Financial Analyst,Male,38.0,Single,High School,63600.0,5,5.0,36.0,1,No,5,Yes,No,2018-07-21
2320,Human Resources,HR Executive,Male,35.0,Single,Master's,60300.0,5,3.0,17.0,1,No,14,No,No,15/10/2018
2435,IT,IT Support,Female,38.0,Married,PhD,97300.0,3,2.0,42.0,1,No,12,No,Yes,2020-10-03
2475,Engineering,Senior Engineer,Female,32.0,Married,Bachelor's,130400.0,0,3.0,19.0,7,No,19,No,Yes,2023-12-03
1864,Human Resources,Recruiter,Female,55.0,Married,Master's,54200.0,3,4.0,64.0,4,No,9,No,N,2020-07-28
1530,Human Resources,HR Executive,Female,38.0,Single,PhD,72300.0,4,4.0,37.0,3,No,7,Yes,No,2019-05-15
1875,Human Resources,Recruiter,male,32.0,Divorced,Master's,64100.0,1,4.0,31.0,3,No,15,No,No,16/12/2022
2012,Operations,Operations Executive,Female,40.0,Married,Bachelor's,53200.0,0,4.0,53.0,4,No,10,No,N,2023-06-11
1055,Customer Support,Support Team Lead,Female,29.0,Divorced,Master's,70300.0,0,5.0,52.0,7,No,13,No,No,2023-12-19
1941,Customer Support,Support Executive,Female,23.0,Single,Master's,56200.0,5,3.0,58.0,1,No,12,No,No,2018-12-04
1424,Engineering,QA Engineer,Female,24.0,Single,Bachelor's,98500.0,6,4.0,33.0,18,No,7,No,No,2017-04-13
2146,Finance,Accountant,Male,33.0,Married,Master's,79800.0,12,4.0,59.0,1,Yes,20,Yes,No,2011-03-23
1582,Operations, Operations Executive  ,Female,43.0,Single,Master's,67900.0,11,3.0,30.0,4,No,12,No,No,2012-04-25
2028,Human Resources,Recruiter,Male,31.0,Married,Master's,67900.0,8,4.0,51.0,14,No,12,Yes,No,2015-08-21
1252,Human Resources,HR Executive,Female,34.0,Divorced,Master's,61400.0,1,3.0,41.0,1,No,7,No,No,2022-06-11
1581,Human Resources,Recruiter,Male,20.0,Married,Master's,59700.0,2,3.0,62.0,2,No,7,No,No,03/09/2021
2164,IT,System Administrator,Male,46.0,Married,Master's,87900.0,3,1.0,55.0,1,No,2,No,Yes,2020-07-17
1659,Finance,Financial Analyst,Male,24.0,Married,Master's,74600.0,1,4.0,39.0,7,Yes,4,Yes,Yes,2022-12-27
2472,Finance,Accountant,Male,24.0,Single,Bachelor's,71200.0,6,3.0,23.0,1,No,8,No,No,2017-10-04
1856,Engineering,Senior Engineer,Male,29.0,Married,Bachelor's,142200.0,11,3.0,22.0,34,No,10,No,No,2012-05-08
1910,Operations,Operations Manager,Male,32.0,Single,Bachelor's,80300.0,14,5.0,31.0,14,No,12,No,No,2009-06-10
1662,Finance,Finance Manager,Male,54.0,Divorced,Bachelor's,94100.0,2,5.0,39.0,1,Yes,12,No,No,2021-04-18
1406,Human Resources,Recruiter,female,29.0,Single,High School,57100.0,11,,40.0,30,Yes,14,No,Yes,2012-03-24
2319,Engineering,Software Engineer,Female,22.0,Married,Bachelor's,92800.0,4,1.0,57.0,8,No,10,No,No,2019-06-25
1838,Sales,Account Manager,Male,34.0,Married,Bachelor's,72600.0,1,3.0,40.0,19,Yes,18,Yes,No,2022-08-15
2293,IT,IT Manager,Male,31.0,Married,PhD,136100.0,9,4.0,20.0,8,No,14,No,No,2014-04-13
2165,Human Resources,HR Manager,Female,28.0,Married,Bachelor's,68800.0,0,1.0,45.0,8,Yes,8,No,Yes,2023-12-10
2180,SALES,Sales Manager,Female,43.0,Single,Master's,106600.0,9,,18.0,4,Yes,10,Yes,No,13/11/2014
1033,Marketing,Marketing Executive,Female,43.0,Single,Master's,72700.0,5,3.0,46.0,1,Yes,6,No,No,2018-10-18
1687,Human Resources,Recruiter,Male,43.0,Divorced,Bachelor's,54600.0,0,4.0,36.0,9,Yes,6,Yes,No,2023-09-01
2257,Operations,Operations Executive,Female,60.0,Divorced,Master's,76200.0,12,3.0,24.0,4,No,9,No,No,2011-09-21
1560,Finance,Financial Analyst,Male,39.0,Married,Master's,76400.0,2,3.0,46.0,1,No,11,No,No,2021-07-19
2106,Sales,Sales Executive,Male,25.0,Divorced,Bachelor's,59700.0,7,3.0,54.0,21,Yes,5,No,No,2016-04-16
1607,Marketing,Marketing Executive,Female,42.0,Single,Bachelor's,52200.0,0,3.0,50.0,9,No,6,Yes,No,2023-11-11
2114,Operations,Operations Executive,Male,42.0,Divorced,High School,46400.0,5,3.0,40.0,17,Yes,19,No,Yes,2018-04-06
1781,Marketing,Marketing Executive,Female,30.0,Divorced,Bachelor's,61900.0,3,3.0,45.0,4,No,11,Yes,No,2020-12-31
1605,Human Resources,HR Manager,Female,32.0,Single,Master's,84600.0,6,2.0,40.0,8,No,4,No,No,2017-06-11
1309,Operations,Operations Executive,Male,36.0,Married,Master's,65000.0,1,4.0,34.0,13,No,19,No,No,04/07/2022
1801,Engineering,Software Engineer,Male,48.0,Single,Master's,106000.0,1,4.0,49.0,1,No,11,Yes,No,2022-09-20
1500,Human Resources,Recruiter,Male,30.0,Divorced,PhD,63300.0,2,4.0,50.0,21,No,12,No,No,2021-03-12
2302,Engineering,QA Engineer,Female,50.0,Divorced,High School,83500.0,4,2.0,49.0,1,No,11,No,No,2019-08-21
1809,HUMAN RESOURCES,HR Executive,Male,41.0,Single,PhD,74600.0,4,4.0,22.0,1,No,13,Yes,No,2019-05-28
1855,IT,IT Support,Female,29.0,Married,Master's,84400.0,1,1.0,35.0,3,No,10,No,Yes,2022-08-01
1407,Human Resources,Recruiter,Female,29.0,Married,PhD,70900.0,3,3.0,47.0,2,No,17,Yes,No,2020-11-02
1026,Sales,Account Manager,Male,23.0,Divorced,Bachelor's,79900.0,0,4.0,49.0,1,No,11,No,No,2023-03-16
1208,Human Resources,HR Executive,Female,35.0,Divorced,PhD,80600.0,13,,23.0,8,Yes,14,No,No,2010-11-06
2364,Sales, Account Manager  ,male,30.0,Married,Bachelor's,86000.0,3,3.0,65.0,1,No,12,No,No,2020-05-12
1503,Sales,Sales Manager,Male,25.0,Married,Bachelor's,79400.0,7,4.0,62.0,5,No,16,Yes,No,2016-06-15
1608,IT,IT Support,Male,28.0,Single,,68500.0,0,1.0,49.0,1,No,23,No,No,2023-08-09
2171,Marketing,Marketing Executive,Male,35.0,Divorced,High School,59800.0,5,4.0,54.0,1,No,8,No,No,2019-01-01
1610,Engineering,Software Engineer,Female,29.0,Single,Master's,91400.0,0,4.0,39.0,6,No,13,No,No,2023-12-30
1666,IT,System Administrator,Female,150.0,Married,Bachelor's,63500.0,0,4.0,17.0,2,No,12,Yes,No,2023-04-25
1551,Finance,Accountant,Female,43.0,Married,Master's,80600.0,2,3.0,41.0,8,Yes,19,No,No,12/04/2021
1394,Human Resources,Recruiter,Female,28.0,Divorced,Master's,58300.0,3,4.0,54.0,29,No,6,No,No,2020-08-07
1579,Marketing,Marketing Executive,Female,33.0,Divorced,Master's,60600.0,0,4.0,51.0,6,No,10,No,No,2023-08-08
1364,Customer Support,Support Team Lead,male,32.0,Married,Bachelor's,66600.0,6,5.0,33.0,3,Yes,9,No,No,2017-09-16
1495,Operations,Operations Manager,Female,41.0,Married,Master's,104500.0,9,5.0,49.0,2,No,11,No,No,2014-07-22
2354,Engineering,QA Engineer,Male,32.0,Married,Bachelor's,,2,4.0,39.0,9,No,8,No,No,2021-12-14
1369,Finance,Accountant,Female,27.0,Married,Bachelor's,79300.0,8,2.0,35.0,1,No,12,No,No,2015-09-05
1416,IT,IT Support,Male,58.0,Divorced,Bachelor's,71900.0,7,3.0,51.0,23,No,10,No,No,2016-07-17
2002,Engineering,QA Engineer,Female,20.0,Single,Bachelor's,94200.0,1,3.0,30.0,5,No,10,No,Yes,2022-03-12
1554,Customer Support,Support Executive,Male,28.0,,Bachelor's,41500.0,6,3.0,46.0,1,No,20,No,No,2017-11-05
2220,Sales,Sales Manager,Male,49.0,Married,Master's,96500.0,1,3.0,49.0,5,No,13,Yes,No,11/06/2022
2342,Sales,Sales Manager,Male,50.0,Divorced,Bachelor's,85400.0,1,3.0,66.0,4,Yes,12,No,No,05/11/2022
2367,IT,IT Manager,Male,37.0,Divorced,PhD,129300.0,4,4.0,36.0,1,Yes,9,Yes,No,2019-05-17
2482,IT,IT Support,Male,36.0,Married,PhD,88300.0,7,5.0,46.0,10,No,10,No,No,2016-09-20
1428,Engineering,Senior Engineer,Female,26.0,Single,High School,109000.0,3,4.0,56.0,4,Yes,15,No,No,2020-06-08
2471,Sales,Sales Manager,Male,33.0,Married,PhD,114500.0,11,3.0,60.0,5,Yes,1,No,No,2012-09-30
2400,ENGINEERING,Software Engineer,Female,38.0,Married,Bachelor's,84900.0,2,2.0,9.0,1,Yes,10,No,Yes,2021-12-20
1370,Sales,Sales Executive,Female,40.0,Divorced,PhD,66400.0,1,4.0,61.0,9,No,12,No,No,2022-11-24
1284,Finance,Finance Manager,female,24.0,Divorced,Bachelor's,82300.0,0,3.0,32.0,5,Yes,15,No,No,2023-04-23
2113,Engineering,QA Engineer,Female,27.0,Married,Master's,99400.0,1,5.0,71.0,6,Yes,14,No,Yes,2022-03-24
1646,Sales,Sales Manager,Female,36.0,Married,Bachelor's,75200.0,0,3.0,28.0,1,No,12,No,No,2023-09-28
1911,Customer Support,Support Executive,Female,60.0,Single,High School,37400.0,4,3.0,60.0,1,Yes,15,No,Yes,2019-03-25
1902,IT,System Administrator,Male,33.0,Divorced,Bachelor's,67800.0,3,3.0,55.0,36,Yes,17,No,Yes,2020-08-17
1797,IT,IT Manager,Female,24.0,Single,Bachelor's,94500.0,6,,53.0,1,No,5,Yes,No,2017-11-11
2191,Human Resources,HR Manager,Male,30.0,Married,Bachelor's,80000.0,8,3.0,38.0,1,No,18,Yes,No,2015-06-02
2005,Engineering,Senior Engineer,Female,38.0,Single,Bachelor's,124900.0,3,3.0,51.0,29,No,9,No,No,2020-08-21
1924,CUSTOMER SUPPORT,Support Team Lead,Female,32.0,Married,Master's,71500.0,9,3.0,45.0,1,No,12,No,No,2014-10-17
1295,Finance,Accountant,Male,36.0,Single,PhD,81500.0,3,3.0,57.0,15,No,10,No,No,2020-12-06
1959,Finance,Finance Manager,Male,41.0,Single,Bachelor's,84600.0,1,3.0,29.0,5,No,14,No,No,2022-11-06
1750,IT,IT Support,Male,33.0,Single,High School,61100.0,1,5.0,39.0,6,No,9,No,Yes,2022-04-10
1211,Sales,Sales Executive,Female,45.0,Single,Bachelor's,64800.0,8,3.0,21.0,12,No,17,No,No,2015-06-02
2415,Sales,Sales Manager,Male,48.0,Single,Bachelor's,85600.0,7,3.0,23.0,7,No,9,Yes,Yes,2016-08-12
1925,Engineering,Senior Engineer,Male,43.0,Divorced,Bachelor's,133100.0,2,,18.0,1,Yes,20,No,No,2021-11-10
2151,Finance,Accountant,Female,49.0,Married,Bachelor's,72800.0,3,5.0,30.0,23,Yes,14,No,No,2020-03-27
1343,Customer Support,Support Executive,Male,24.0,Divorced,Bachelor's,45100.0,1,3.0,53.0,4,No,14,No,No,2022-03-16
1265,Marketing,Marketing Executive,Male,25.0,Married,Bachelor's,61100.0,2,3.0,10.0,22,No,10,No,No,2021-04-15
1654,Engineering,Software Engineer,Male,35.0,Married,Bachelor's,88000.0,0,4.0,24.0,1,No,10,Yes,No,2023-10-14
1038,CUSTOMER SUPPORT,Support Team Lead,Female,35.0,Divorced,Master's,73700.0,5,3.0,43.0,36,Yes,8,No,Yes,2018-08-13
1331,OPERATIONS,Operations Executive,Male,21.0,Divorced,Bachelor's,53000.0,1,3.0,51.0,1,Yes,16,No,No,2022-06-26
2426,Engineering,Software Engineer,Female,34.0,Married,Bachelor's,80600.0,1,4.0,54.0,4,No,15,Yes,No,2022-09-26
2197,Customer Support,Support Executive,Female,39.0,Married,Master's,46600.0,1,3.0,36.0,6,No,14,Yes,No,2022-08-18
1488,Finance, Finance Manager  ,female,33.0,Married,Master's,102500.0,3,3.0,,3,No,10,Yes,No,2020-04-09
2340,Finance,Finance Manager,Male,39.0,Married,Master's,115600.0,4,5.0,42.0,2,No,18,Yes,No,2019-05-11
1156,Customer Support,Support Team Lead,Female,49.0,Single,Bachelor's,58100.0,3,2.0,32.0,1,No,9,No,No,2020-07-15
1270,Marketing,Marketing Manager,Female,41.0,Divorced,PhD,112300.0,3,3.0,11.0,6,No,12,No,No,2020-06-05
2440,Human Resources,HR Executive,Male,49.0,Married,Master's,58500.0,3,4.0,59.0,11,No,6,No,No,2020-05-02
1961,Finance,Financial Analyst,Female,38.0,Divorced,High School,57900.0,3,2.0,46.0,14,No,10,Yes,No,2020-05-29
2216,Engineering,QA Engineer,Male,20.0,Divorced,Master's,99500.0,2,3.0,47.0,9,No,12,No,No,2021-12-17
2389,IT,IT Support,Female,20.0,Divorced,High School,65400.0,2,3.0,42.0,17,No,10,No,No,2021-11-28
1015,Customer Support,Support Team Lead,male,33.0,Single,Bachelor's,63700.0,2,4.0,45.0,2,Yes,11,Yes,No,2021-04-04
1498,Finance,Accountant,Male,40.0,Married,Master's,79800.0,0,4.0,56.0,7,No,20,No,No,2023-03-15
2237,Marketing,Content Strategist,Male,28.0,Married,Bachelor's,59900.0,1,4.0,34.0,1,No,10,No,Yes,2022-09-30
2202,Human Resources,HR Manager,Female,29.0,Married,Master's,94200.0,11,4.0,53.0,4,No,10,No,No,2012-12-09
1366,Sales,Account Manager,male,42.0,Single,Master's,92800.0,0,2.0,47.0,1,No,14,No,No,2023-05-04
2324,Customer Support,Support Executive,Male,42.0,Married,Master's,55400.0,10,3.0,42.0,3,Yes,4,No,Yes,2013-05-03
2487,Marketing,Marketing Manager,Male,33.0,Married,Bachelor's,88200.0,7,2.0,39.0,2,No,13,No,No,28/03/2016
2462,Operations,Operations Executive,Male,42.0,Married,Master's,75800.0,12,3.0,11.0,2,No,14,No,No,2011-08-14
1452,Human Resources,Recruiter,Female,40.0,Divorced,Bachelor's,47500.0,0,1.0,29.0,2,No,8,No,No,2023-07-24
1643,IT,System Administrator,Male,50.0,Married,Bachelor's,79100.0,10,3.0,68.0,25,No,20,No,Yes,2013-05-21
1520,Engineering,Engineering Manager,Male,41.0,Single,Bachelor's,0.0,9,4.0,58.0,36,No,12,No,No,2014-07-24
2156,Customer Support,Support Executive,Male,41.0,Married,High School,38300.0,1,3.0,13.0,2,No,5,No,No,2022-07-29
1598,IT,IT Support,Female,37.0,,PhD,92500.0,0,2.0,35.0,21,No,3,No,Yes,2023-08-06
2421,Engineering,Software Engineer,Male,26.0,Single,PhD,121500.0,2,5.0,24.0,27,No,3,No,No,2021-10-12
2405,Engineering,Senior Engineer,Female,43.0,Married,Bachelor's,112400.0,0,3.0,53.0,2,No,7,No,No,2023-05-18
1538,Engineering,QA Engineer,Female,30.0,Married,Bachelor's,91900.0,2,2.0,44.0,2,No,10,No,No,2021-05-28
1100,Finance, Finance Manager  ,Female,32.0,Married,Bachelor's,92400.0,4,3.0,22.0,5,No,13,No,No,2019-10-24
1113,Customer Support,Support Executive,Male,38.0,Divorced,High School,37200.0,1,4.0,68.0,1,Yes,12,No,Yes,2022-06-30
1005,Human Resources, Recruiter  ,Male,30.0,Married,Master's,56900.0,4,5.0,41.0,1,No,9,Yes,No,2019-09-08
2430,Human Resources,HR Manager,Female,42.0,Divorced,Master's,91600.0,5,3.0,37.0,1,No,14,Yes,Yes,2018-04-28
1042,Customer Support,Support Team Lead,Male,,Married,Master's,67900.0,2,3.0,42.0,1,No,8,No,No,2021-04-17
1052,IT,IT Manager,Male,56.0,Married,Bachelor's,111500.0,9,3.0,36.0,7,No,12,No,No,02/06/2014
1363,Marketing,Marketing Executive,Male,40.0,Married,High School,60100.0,4,5.0,0.0,1,No,19,Yes,No,2019-10-26
2250,Finance,Financial Analyst,Male,45.0,Single,Bachelor's,62400.0,2,3.0,58.0,1,No,2,No,No,2021-12-21
1004,Human Resources,HR Executive,Male,28.0,Married,Bachelor's,51000.0,2,3.0,30.0,5,No,14,No,No,2021-06-22
1995,Engineering,QA Engineer,Male,36.0,Married,Master's,5.0,5,4.0,39.0,39,No,5,No,No,2018-11-13
1153,Sales,Sales Executive,Male,30.0,Single,Master's,68200.0,2,3.0,61.0,2,No,10,No,No,2021-04-13
2102,Finance,Financial Analyst,Female,37.0,Married,Bachelor's,70200.0,3,3.0,10.0,1,No,9,No,Yes,2020-12-01
2385,Marketing,Content Strategist,Male,29.0,Married,Master's,63400.0,3,4.0,19.0,28,No,8,No,No,2020-07-11
1147,Marketing,Marketing Manager,Male,25.0,Single,Bachelor's,98200.0,7,3.0,55.0,23,No,16,No,Y,2016-05-01
1752,Engineering,QA Engineer,Male,32.0,Divorced,Bachelor's,112500.0,14,3.0,44.0,9,No,16,No,No,2009-06-11
1091,Sales,Account Manager,Male,20.0,Single,Master's,87700.0,1,5.0,43.0,1,No,7,No,No,2022-06-12
1873,IT,IT Manager,Male,,Married,PhD,135300.0,0,5.0,15.0,1,Yes,6,Yes,No,2023-07-19
1195,OPERATIONS,Operations Executive,Male,29.0,Divorced,Bachelor's,61300.0,6,5.0,45.0,1,Yes,13,No,Yes,2017-09-02
2398,Sales,Account Manager,Female,34.0,Single,Bachelor's,84500.0,0,2.0,37.0,14,Yes,14,No,Yes,2023-09-03
2296,IT,IT Manager,Female,23.0,Divorced,Bachelor's,102400.0,2,3.0,50.0,1,No,12,No,No,2021-12-18
2055,Human Resources,HR Executive,male,29.0,Divorced,Master's,63400.0,4,3.0,63.0,9,No,5,No,No,2019-06-01
1536,FINANCE,Finance Manager,Male,30.0,Single,Master's,115100.0,2,4.0,16.0,1,Yes,10,No,Yes,2021-12-14
1105,Customer Support,Support Executive,Female,38.0,Divorced,Bachelor's,39800.0,1,4.0,33.0,1,No,14,No,No,2022-05-09
1858,CUSTOMER SUPPORT,Support Team Lead,Male,36.0,Married,Master's,75500.0,3,4.0,66.0,10,No,10,Yes,No,2020-03-18
1550,Human Resources,HR Manager,female,20.0,Married,Master's,83300.0,1,5.0,21.0,1,No,11,No,No,2022-10-15
1600,Operations,Operations Executive,Female,32.0,Single,Bachelor's,54100.0,2,3.0,31.0,8,Yes,8,No,No,2021-04-26
1566,IT,System Administrator,Male,46.0,Single,Master's,76600.0,0,2.0,34.0,14,No,10,No,No,2024-01-01
2280,HUMAN RESOURCES,Recruiter,Female,41.0,Married,Bachelor's,55300.0,2,3.0,29.0,1,No,18,No,No,2021-04-18
2132,Marketing,Marketing Executive,Male,39.0,Married,PhD,86900.0,4,5.0,27.0,9,No,18,Yes,No,2019-05-30
1783,Sales,Account Manager,Male,44.0,Married,Bachelor's,100500.0,13,5.0,16.0,5,No,5,Yes,No,2010-12-31
1644,IT,System Administrator,Male,40.0,Married,Master's,85200.0,0,5.0,32.0,1,No,15,No,No,2023-11-18
1649,Operations,Operations Executive,Male,39.0,Single,Master's,64900.0,5,3.0,31.0,5,No,8,No,No,2018-05-24
1255,Human Resources,HR Executive,Female,48.0,Married,Master's,73100.0,11,3.0,36.0,12,No,16,No,No,2012-05-05
1881,Customer Support,Support Executive,female,38.0,Married,Bachelor's,46500.0,1,3.0,45.0,1,No,12,Yes,No,2022-12-01
2366,Operations,Operations Manager,Male,26.0,Married,Master's,87200.0,2,3.0,61.0,10,No,6,No,No,2021-05-29
